BTCUSDT,64074.770000,64074.790000,1771977139814,1771977138517,1771977138518,100283,234,0
BTCUSDT,64074.780000,64074.850000,1771977139914,1771977138617,1771977138618,99974,334,0
BTCUSDT,64074.780000,64074.790000,1771977140014,1771977138718,1771977138718,100571,197,0
BTCUSDT,64074.770000,64074.790000,1771977140114,1771977138817,1771977138817,99308,176,0
BTCUSDT,64074.780000,64074.790000,1771977140214,1771977138917,1771977138917,100015,152,0
BTCUSDT,64074.090000,64074.790000,1771977140314,1771977139017,1771977139017,99644,98,0
BTCUSDT,64074.780000,64076.630000,1771977140414,1771977139117,1771977139117,99978,59,0
BTCUSDT,64073.170000,64074.790000,1771977140514,1771977139217,1771977139218,100493,264,0
BTCUSDT,64074.780000,64077.110000,1771977140614,1771977139317,1771977139317,99759,151,0
BTCUSDT,64074.770000,64074.790000,1771977140714,1771977139417,1771977139417,99644,77,0
BTCUSDT,64074.770000,64074.790000,1771977140814,1771977139517,1771977139517,100345,47,0
BTCUSDT,64069.370000,64146.010000,1771977140914,1771977139617,1771977139618,100237,151,0
BTCUSDT,64069.370000,64074.790000,1771977141014,1771977139718,1771977139718,100143,297,0
BTCUSDT,64069.370000,64106.830000,1771977141114,1771977139818,1771977139818,100401,176,0
BTCUSDT,64069.370000,64100.000000,1771977141214,1771977139917,1771977139917,98718,71,0
BTCUSDT,64074.780000,64070.790000,1771977141314,1771977140019,1771977140023,102143,3860,0
BTCUSDT,64070.780000,64070.790000,1771977141414,1771977140118,1771977140119,98975,816,0
BTCUSDT,64070.780000,64070.790000,1771977141514,1771977140217,1771977140218,99607,454,0
BTCUSDT,64070.780000,64064.840000,1771977141614,1771977140318,1771977140319,100340,1302,0
BTCUSDT,64064.830000,64064.840000,1771977141714,1771977140417,1771977140417,99205,138,0
BTCUSDT,64063.500000,64066.720000,1771977141814,1771977140517,1771977140518,100432,228,0
BTCUSDT,64064.830000,64065.390000,1771977141914,1771977140617,1771977140617,99503,245,0
BTCUSDT,64064.830000,64064.840000,1771977142014,1771977140718,1771977140718,100971,302,0
BTCUSDT,64063.180000,64064.840000,1771977142115,1771977140818,1771977140818,100247,233,0
BTCUSDT,64064.830000,64146.240000,1771977142214,1771977140917,1771977140917,98848,84,0
BTCUSDT,64064.830000,64064.840000,1771977142314,1771977141018,1771977141018,101108,365,0
BTCUSDT,64064.000000,64065.120000,1771977142414,1771977141117,1771977141117,99218,202,0
BTCUSDT,64064.830000,64064.840000,1771977142515,1771977141228,1771977141229,111214,110,0
BTCUSDT,64064.830000,64064.840000,1771977142614,1771977141317,1771977141317,88737,66,0
BTCUSDT,64064.830000,64071.550000,1771977142714,1771977141417,1771977141418,100154,199,0
BTCUSDT,64064.830000,64070.790000,1771977142816,1771977141520,1771977141520,102421,297,0
BTCUSDT,64054.760000,64099.980000,1771977142914,1771977141617,1771977141617,96915,91,0
BTCUSDT,64042.400000,64094.040000,1771977143014,1771977141717,1771977141717,100024,53,0
BTCUSDT,64057.970000,64081.100000,1771977143114,1771977141817,1771977141817,100287,85,0
BTCUSDT,64064.830000,64064.840000,1771977143214,1771977141917,1771977141918,100287,283,0
BTCUSDT,64064.830000,64064.840000,1771977143314,1771977142017,1771977142017,99744,252,0
